pair_key,pair_label,left_layer,right_layer,left_topic,right_topic,topic_a,topic_b,rho,p,lag,n,selected_from,is_significant,from_side,to_side,from_label,to_label,from_layer,to_layer,from_topic,to_topic
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Democratic concerns,Wokeness,Democratic concerns,0.5816129648263707,0.008998643586829532,13,19,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Democratic concerns,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Economy,Wokeness,Economy,0.3267932651707376,0.08357780155337967,5,29,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Economy,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Guns control,Wokeness,Guns control,-0.15975389810684543,0.4455859928263496,8,25,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Abortion,Wokeness,Abortion,0.38666347442932003,0.0463323006636859,-14,27,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Wokeness,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Immigration,Wokeness,Immigration,-0.279754713940505,0.21937057506840937,11,21,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Immigration,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Wokeness,Healthcare,Wokeness,Healthcare,0.3009197591445938,0.11969901986658352,6,28,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Healthcare,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,National security and foreign policy,Democratic concerns,National security and foreign policy,0.4175372287458529,0.008176275874842619,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,National security and foreign policy
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Wokeness,Democratic concerns,Wokeness,-0.3167023431819415,0.2155219832434147,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Wokeness,Democratic concerns
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Democratic concerns,Democratic concerns,Democratic concerns,0.75823993360897,7.76360560989682e-07,-10,31,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Democratic concerns
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Economy,Democratic concerns,Economy,0.699747387723385,7.155327023690731e-07,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Guns control,Democratic concerns,Guns control,0.23203931836148936,0.1669895023767461,-5,37,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Abortion,Democratic concerns,Abortion,0.3185001147655911,0.04814140818282194,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Immigration,Democratic concerns,Immigration,0.47192397613129455,0.003663048369768552,-6,36,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Democratic concerns,Healthcare,Democratic concerns,Healthcare,0.3631022950637643,0.02308900092334792,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Democratic concerns,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,National security and foreign policy,Economy,National security and foreign policy,-0.6241877839323592,0.0024924807629128584,11,21,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,National security and foreign policy,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Wokeness,Economy,Wokeness,0.28407945289327546,0.07965931034266205,-1,39,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Economy,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Democratic concerns,Economy,Democratic concerns,0.7407975277812364,9.916712283047832e-06,-14,27,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Economy,Democratic concerns
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Economy,Economy,Economy,0.45493222901839336,0.0036167440651551424,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Economy,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Guns control,Economy,Guns control,-0.18475756051987283,0.3766206892050913,8,25,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Abortion,Economy,Abortion,0.3703250236217016,0.14341084587787303,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Abortion,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Immigration,Economy,Immigration,-0.5346414248313307,0.027027938687695752,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Immigration,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Economy,Healthcare,Economy,Healthcare,0.2989670391946343,0.06448060245948957,-1,39,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Economy,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,National security and foreign policy,Guns control,National security and foreign policy,0.6132388066197537,0.0031148642985943174,11,21,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,National security and foreign policy,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Wokeness,Guns control,Wokeness,-0.351585620806427,0.1663992134530399,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Wokeness,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Democratic concerns,Guns control,Democratic concerns,-0.38339935862064295,0.07093228376134858,9,23,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Democratic concerns,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Economy,Guns control,Economy,0.4335808539273605,0.08208380235290547,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Economy,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Guns control,Guns control,Guns control,-0.10913521909086024,0.6035550099237159,8,25,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Abortion,Guns control,Abortion,-0.41494557367260293,0.09768012195901635,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Abortion,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Immigration,Guns control,Immigration,0.6025407282371629,0.010471568391695244,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Immigration,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Guns control,Healthcare,Guns control,Healthcare,-0.1943777220555676,0.39849981094744,11,21,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Healthcare,Guns control
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,National security and foreign policy,Abortion,National security and foreign policy,0.2979355940397626,0.10355064482552753,4,31,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,National security and foreign policy,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Wokeness,Abortion,Wokeness,0.38238180661523136,0.04462450512375636,6,28,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Wokeness,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Democratic concerns,Abortion,Democratic concerns,0.3444307088989586,0.078524349419538,-14,27,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Abortion,Democratic concerns
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Economy,Abortion,Economy,-0.684208969950337,0.0024508903548295952,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Economy,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Guns control,Abortion,Guns control,0.3714399493658962,0.11739995603532669,13,19,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Abortion,Abortion,Abortion,0.1812077881593064,0.3468435494809338,-12,29,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Abortion,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Immigration,Abortion,Immigration,-0.6829626876735604,0.0025140686427803788,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Immigration,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Abortion,Healthcare,Abortion,Healthcare,0.4310694101208444,0.04001394113729647,9,23,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Healthcare,Abortion
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,National security and foreign policy,Immigration,National security and foreign policy,0.7445503365252814,0.0006073677125436127,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,National security and foreign policy,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Wokeness,Immigration,Wokeness,0.37154144843744347,0.05156982622075158,-13,28,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Immigration,Wokeness
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Democratic concerns,Immigration,Democratic concerns,-0.6405138416909406,0.005605004808985725,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Democratic concerns,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Economy,Immigration,Economy,0.42266795391218503,0.028061149696424377,-14,27,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Immigration,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Guns control,Immigration,Guns control,0.34080766778158755,0.12063587798276267,10,22,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Abortion,Immigration,Abortion,-0.2810581809900354,0.2299912641948774,12,20,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Abortion,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Immigration,Immigration,Immigration,0.3295008810439591,0.09327619970469891,-14,27,fallback_all_lags,False,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Immigration,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Immigration,Healthcare,Immigration,Healthcare,0.2837548791505134,0.18948118362134878,9,23,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Healthcare,Immigration
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,National security and foreign policy,Healthcare,National security and foreign policy,-0.3468658838349095,0.12344101308215207,11,21,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,National security and foreign policy,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Wokeness,Healthcare,Wokeness,0.24312368212767335,0.24157575072697257,8,25,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Wokeness,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Democratic concerns,Healthcare,Democratic concerns,0.47259960862017997,0.012798784647140687,7,27,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Democratic concerns,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Economy,Healthcare,Economy,0.6181726343279921,2.7465536971753733e-05,-1,39,significant,True,A,B,Joe Biden,Public Reaction,Joe Biden,Public Reaction,Healthcare,Economy
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Guns control,Healthcare,Guns control,0.6372549019607844,0.0059324373230873,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Guns control,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Abortion,Healthcare,Abortion,-0.5998305802592232,0.0031690115335010456,10,22,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Abortion,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Immigration,Healthcare,Immigration,-0.36274509803921573,0.15242989215413402,14,17,fallback_all_lags,False,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Immigration,Healthcare
left_mid,Left–Mid,Joe Biden,Public Reaction,Healthcare,Healthcare,Healthcare,Healthcare,0.6911764705882353,0.0021211192581910517,14,17,significant,True,B,A,Public Reaction,Joe Biden,Public Reaction,Joe Biden,Healthcare,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,National security and foreign policy,National security and foreign policy,National security and foreign policy,0.5230570790825524,3.3143979902638855e-10,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,National security and foreign policy,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Wokeness,National security and foreign policy,Wokeness,0.4157934092735569,1.286505348348687e-06,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Wokeness,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Democratic concerns,National security and foreign policy,Democratic concerns,0.5223644936299631,4.1557699647793325e-10,3,125,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Economy,National security and foreign policy,Economy,0.414787095970902,1.6705572047383177e-06,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Economy,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Guns control,National security and foreign policy,Guns control,0.49954327739950616,2.607024623974726e-09,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Abortion,National security and foreign policy,Abortion,0.3164324106116577,0.000570508060276278,-6,115,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,National security and foreign policy,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Immigration,National security and foreign policy,Immigration,0.1352197448600161,0.13113191754930542,1,126,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Immigration,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,National security and foreign policy,Healthcare,National security and foreign policy,Healthcare,0.16189541477352923,0.0712657371663089,-1,125,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,National security and foreign policy,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,National security and foreign policy,Wokeness,National security and foreign policy,0.5319505295236229,1.125532494840617e-09,12,114,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,National security and foreign policy,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Wokeness,Wokeness,Wokeness,0.5505545813134837,3.198685115158257e-10,13,112,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Wokeness,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Democratic concerns,Wokeness,Democratic concerns,0.5742560010257909,3.596726122334489e-11,13,112,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Economy,Wokeness,Economy,0.4467905001090203,6.26116229237065e-07,12,114,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Economy,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Guns control,Wokeness,Guns control,0.5755077655939987,3.1890482196260814e-11,13,112,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Abortion,Wokeness,Abortion,0.4189597447674713,1.730133842489457e-06,-3,121,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Wokeness,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Immigration,Wokeness,Immigration,0.20387363777547857,0.022578999449166203,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Wokeness,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Wokeness,Healthcare,Wokeness,Healthcare,0.09110655907616105,0.31030211765420873,1,126,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Healthcare,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,National security and foreign policy,Democratic concerns,National security and foreign policy,0.23900173006303296,0.007268320691589058,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Wokeness,Democratic concerns,Wokeness,0.4252004166708899,1.4340426067367625e-06,-4,119,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Democratic concerns,Democratic concerns,Democratic concerns,0.46142395671997927,1.281116386122681e-07,-4,119,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Democratic concerns
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Economy,Democratic concerns,Economy,0.28569597275437,0.0016349676733335087,-4,119,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Guns control,Democratic concerns,Guns control,0.3800689071820269,2.0132097620870842e-05,-4,119,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Abortion,Democratic concerns,Abortion,0.3510026139761837,0.0001200232646719651,-6,115,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Immigration,Democratic concerns,Immigration,0.27121022066051587,0.0024114514089688672,-2,123,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Democratic concerns,Healthcare,Democratic concerns,Healthcare,0.27878078844388965,0.001642740067843326,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Democratic concerns,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,National security and foreign policy,Economy,National security and foreign policy,0.7937754523735454,1.4975386103952846e-28,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,National security and foreign policy,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Wokeness,Economy,Wokeness,0.6782608238491936,2.6639791396178493e-18,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Wokeness,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Democratic concerns,Economy,Democratic concerns,0.795315702144554,2.7168493030087616e-28,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Economy,Economy,Economy,0.6747572286895476,8.518394478270507e-18,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Economy,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Guns control,Economy,Guns control,0.7377445813671493,6.662738090087289e-23,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Abortion,Economy,Abortion,0.4155252403722645,3.876284566771803e-06,-6,115,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Economy,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Immigration,Economy,Immigration,0.6449435526813451,3.6301030617745374e-16,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Immigration,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Economy,Healthcare,Economy,Healthcare,0.2251946260464182,0.01157051726969717,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Economy,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,National security and foreign policy,Guns control,National security and foreign policy,-0.13818647460525546,0.15978528024809507,-11,105,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Guns control,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Wokeness,Guns control,Wokeness,0.10591519956502093,0.24168990118224093,5,124,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Wokeness,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Democratic concerns,Guns control,Democratic concerns,0.11955656293977779,0.18597126942199135,5,124,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Economy,Guns control,Economy,-0.27925214290755984,0.004282442055279346,-12,103,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Guns control,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Guns control,Guns control,Guns control,0.12669976662686835,0.1608442351324672,5,124,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Abortion,Guns control,Abortion,0.11388551410930454,0.2255538491982208,-6,115,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Guns control,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Immigration,Guns control,Immigration,0.11792015697243961,0.19211071156248202,5,124,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Immigration,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Guns control,Healthcare,Guns control,Healthcare,-0.1621228273267807,0.10181241395677493,-12,103,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Guns control,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,National security and foreign policy,Abortion,National security and foreign policy,-0.2278888138149317,0.016149418312490726,14,111,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,National security and foreign policy,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Wokeness,Abortion,Wokeness,-0.18626124681269404,0.057112766716056855,-11,105,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Abortion,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Democratic concerns,Abortion,Democratic concerns,0.09064767518834133,0.3127555936463529,1,126,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Economy,Abortion,Economy,0.0839789054953468,0.351788276987885,3,125,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Economy,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Guns control,Abortion,Guns control,0.1336363162162403,0.1357479486870617,1,126,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Abortion,Abortion,Abortion,0.046588163928096366,0.6402840284413354,-12,103,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Abortion,Abortion
